Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Available for sale [okbooks],Price [okbooks],In stock [okbooks],Low stock [okbooks]
ยางลบสเตดเลอร์-12-ก้อน,11915,ยางลบสเตดเลอร์ 12 ก้อน,เครื่องเขียน,,N,,,,,,,0.00,,,,N,Y,50.00,,
ยางลบสเตดเลอร์-50-ก้อน,11289,ยางลบสเตดเลอร์ 50 ก้อน,เครื่องเขียน,,N,,,,,,,0.00,,,,N,Y,200.00,,
ยางลบแท่งกลมการ์ตูน,12983,ยางลบแท่งกลมการ์ตูน,เครื่องเขียน,,N,,,,,,,15.00,,,,Y,Y,25.00,6.000,0.000
รถบังคับ-646-1,12550,รถบังคับ 646-1,ของเล่น,,N,,,,,,,360.00,,,,N,Y,790.00,,
รถบังคับ-l-e573,12551,รถบังคับ L-E573,ของเล่น,,N,,,,,,,350.00,,,,N,Y,790.00,,
รถบังคับ-no-391-1,11894,รถบังคับ no 391-1,ของเล่น,,N,,,,,,,165.00,8859565734927,,,N,Y,350.00,,
รถบังคับ-แบต-699-221,11847,รถบังคับ แบต 699-221,ของเล่น,,N,,,,,,,530.00,,,,N,Y,950.00,,
รถแบคโฮบังคับ-8816,12005,รถแบคโฮบังคับ 8816,ของเล่น,,N,,,,,,,220.00,6267993379252,,,N,Y,399.00,,
รถแบตพ่นไอน้ำ-speed-z-no.dz777-63,12004,รถแบตพ่นไอน้ำ speed z no.DZ777-63,ของเล่น,,N,,,,,,,150.00,T454459,,,N,Y,399.00,,
ร่ม-22-นิ้ว-uv-12ก้าน-apple,11973,ร่ม 22 นิ้ว uv 12ก้าน Apple,เบ็ดเตล็ด,,N,,,,,,,65.00,,,,N,Y,129.00,,
ร่ม-22-นิ้ว-uv-14-ก้าน-apple,11312,ร่ม 22 นิ้ว uv 14 ก้าน Apple,เบ็ดเตล็ด,,N,,,,,,,65.00,5000000183623,,,N,Y,129.00,,
ร่ม-22-นิ้ว-uv-8-ก้าน-apple,11900,ร่ม 22 นิ้ว uv 8 ก้าน Apple,เบ็ดเตล็ด,,N,,,,,,,53.00,,,,Y,Y,100.00,10.000,0.000
ร่ม-22-นิ้ว-ใส-8-ก้าน-apple,12021,ร่ม 22 นิ้ว ใส 8 ก้าน Apple,เบ็ดเตล็ด,,N,,,,,,,50.00,,,,N,Y,100.00,,
ร่่ม 24 นิ้ว uv ไม้เท้า,10804,ร่ม 24 นิ้ว uv ไม้เท้า,เบ็ดเตล็ด,,N,,,,,,,65.00,5000000151837,,,Y,Y,120.00,100.000,0.000
ร่่ม 28 นิ้ว ซาติน ,10802,ร่ม 28 นิ้ว ซาติน,เบ็ดเตล็ด,,N,,,,,,,85.00,5000000144532,,,Y,Y,179.00,100.000,0.000
ร่่ม 28 นิ้ว สลับสี uv,10803,ร่ม 28 นิ้ว สลับสี uv,เบ็ดเตล็ด,,N,,,,,,,90.00,5000000230952,,,Y,Y,179.00,100.000,0.000
ร่ม-28-นิ้ว-สีพื้น-uv,11315,ร่ม 28 นิ้ว สีพื้น uv,เบ็ดเตล็ด,,N,,,,,,,80.00,5000000200139,,,N,Y,159.00,,
ร่ม,12238,ร่ม 28 นิ้ว สีรุ้ง UV,เบ็ดเตล็ด,,N,,,,,,,85.00,,,,N,Y,179.00,,
ร่ม-eav-19-นิ้ว-bigbee,12994,ร่ม EAV 19 นิ้ว Bigbee,เบ็ดเตล็ด,,N,,,,,,,50.00,2001031800100,,,N,Y,100.00,,
ร่ม-eav-22-นิ้ว,12995,ร่ม EAV 22 นิ้ว,เบ็ดเตล็ด,,N,,,,,,,40.00,,,,N,Y,100.00,,
ร่มพับ-2-ตอน-uv,11316,ร่มพับ 2 ตอน UV,เบ็ดเตล็ด,,N,,,,,,,50.00,,,,N,Y,100.00,,
ร่มพับ-3-ตอน-uv,11317,ร่มพับ 3 ตอน UV,เบ็ดเตล็ด,,N,,,,,,,50.00,,,,N,Y,100.00,,
ร่มเด็ก-16-นิ้ว-uv-8ก้าน-apple,11313,ร่มเด็ก 16 นิ้ว uv 8ก้าน Apple,เบ็ดเตล็ด,,N,,,,,,,40.00,5000000214235,,,N,Y,79.00,,
ร่มเด็ก-17-นิ้ว-uv-หัวเป็ดapple,11314,ร่มเด็ก 17 นิ้ว uv หัวเป็ดApple,เบ็ดเตล็ด,,N,,,,,,,45.00,5000000110797,,,N,Y,89.00,,
รางถ่าน-aa-แบบ-1-ก้อน,12725,รางถ่าน AA แบบ 1 ก้อน,งานฝีมือ,,N,,,,,,,0.00,,,,N,Y,15.00,,
รางถ่าน-aa-แบบ-2-ก้อน,12726,รางถ่าน AA แบบ 2 ก้อน,งานฝีมือ,,N,,,,,,,12.00,,,,N,Y,20.00,,
รางถ่าน-aa-แบบ-2-ก้อน-+-สวิสซ์,12729,รางถ่าน AA แบบ 2 ก้อน + สวิสซ์,งานฝีมือ,,N,,,,,,,0.00,,,,N,Y,40.00,,
รางถ่าน-aa-แบบ-3-ก้อน,12727,รางถ่าน AA แบบ 3 ก้อน,งานฝีมือ,,N,,,,,,,0.00,,,,N,Y,25.00,,
รางถ่าน-aa-แบบ-4-ก้อน,12728,รางถ่าน AA แบบ 4 ก้อน,งานฝีมือ,,N,,,,,,,0.00,,,,N,Y,30.00,,
ริบบิ้น no.2 TW,10208,ริบบิ้น no.2 TW,ของตกแต่ง,,N,,,,,,,0.00,,,,Y,Y,18.00,91.000,0.000
ริบบิ้น no.2 TW 1 โหล,10209,ริบบิ้น no.2 TW 1 โหล,ของตกแต่ง,,N,,,,,,,0.00,,,,Y,Y,204.00,100.000,0.000
ริบบิ้น no.2 TW ขอบทอง,10210,ริบบิ้น no.2 TW ขอบทอง,ของตกแต่ง,,N,,,,,,,0.00,,,,Y,Y,20.00,73.000,0.000
ริบบิ้น no.2 TW ขอบทอง 1 โหล,10211,ริบบิ้น no.2 TW ขอบทอง 1 โหล,ของตกแต่ง,,N,,,,,,,0.00,,,,Y,Y,228.00,96.000,0.000
ริบบิ้น no.2 TW ลายจุด,10212,ริบบิ้น no.2 TW ลายจุด,ของตกแต่ง,,N,,,,,,,0.00,,,,Y,Y,29.00,98.000,0.000
ริบบิ้น no.2 TW ลายจุด 1 โหล,10213,ริบบิ้น no.2 TW ลายจุด 1 โหล,ของตกแต่ง,,N,,,,,,,0.00,,,,Y,Y,324.00,100.000,0.000
ริบบิ้น no.2 ระฆัง ขอบทอง,10204,ริบบิ้น no.2 ระฆัง ขอบทอง,ของตกแต่ง,,N,,,,,,,13.00,,,,Y,Y,20.00,75.000,0.000
ริบบิ้น no.2 ระฆัง ขอบทอง 1 โหล,10205,ริบบิ้น no.2 ระฆัง ขอบทอง 1 โหล,ของตกแต่ง,,N,,,,,,,0.00,,,,Y,Y,228.00,96.000,0.000
ริบบิ้น-no.2-tw-ขอบทอง-1ลัง(300ม้วน)ราคารวมvat,12097,ริบบิ้น no.2 ระฆัง ขอบทอง 1ลัง(300ม้วน)ราคารวมvat,เบ็ดเตล็ด,,N,,,,,,,3852.00,,,,N,Y,5100.00,,
ริบบิ้น no.2 ระฆัง ฝาฟ้า,10202,ริบบิ้น no.2 ระฆัง ฝาฟ้า,ของตกแต่ง,,N,,,,,,,10.00,,,,Y,Y,16.00,31.000,0.000
ริบบิ้น no.2 ระฆัง ฝาฟ้า 1 โหล,10203,ริบบิ้น no.2 ระฆัง ฝาฟ้า 1 โหล,ของตกแต่ง,,N,,,,,,,0.00,,,,Y,Y,180.00,65.000,0.000
ริบบิ้น-no.2-ระฆัง-ฝาฟ้า-1ลัง-(250ม้วน)ราคารวมvat,12096,ริบบิ้น no.2 ระฆัง ฝาฟ้า 1ลัง (250ม้วน)ราคารวมvat,เบ็ดเตล็ด,,N,,,,,,,2407.50,,,,N,Y,3250.00,,
ริบบิ้น no.2 ระฆัง ลายจุด,10206,ริบบิ้น no.2 ระฆัง ลายจุด,ของตกแต่ง,,N,,,,,,,0.00,,,,Y,Y,29.00,100.000,0.000
ริบบิ้น no.2 ระฆัง ลายจุด 1 โหล,10207,ริบบิ้น no.2 ระฆัง ลายจุด 1 โหล,ของตกแต่ง,,N,,,,,,,0.00,,,,Y,Y,324.00,100.000,0.000
ริบบิ้นเนื้อทราย,12069,ริบบิ้น no.2 เนื้อทราย,เบ็ดเตล็ด,,N,,,,,,,0.00,1988032168983,,,N,Y,20.00,,
ริบบิ้น-no.2-เนื้อทราย-1โหล,12088,ริบบิ้น no.2 เนื้อทราย 1โหล,เบ็ดเตล็ด,,N,,,,,,,0.00,,,,N,Y,228.00,,
ริบบิ้น-no.3-icekirin-4684-เลเซอร์,12797,ริบบิ้น no.3 ICEKIRIN 4684 เลเซอร์,เบ็ดเตล็ด,,N,,,,,,,9.50,1988032146844,,,N,Y,20.00,,
ริบบิ้น-no.3ระฆัง,11586,ริบบิ้น no.3ระฆัง,เครื่องเขียน,,N,,,,,,,0.00,,,,N,Y,25.00,,
ริบบิ้น-no.5-ระฆัง,11585,ริบบิ้น no.5 ระฆัง,เครื่องเขียน,,N,,,,,,,0.00,,,,N,Y,30.00,,
ริบบิ้น-no.9-ระฆัง,11587,ริบบิ้น no.9 ระฆัง,เครื่องเขียน,,N,,,,,,,0.00,,,,N,Y,40.00,,
ริบบิ้นทอง-1.5-ซม.,11891,ริบบิ้นทอง 1.5 ซม.,ของตกแต่ง,,N,,,,,,,18.00,,,,N,Y,80.00,,
ริบบิ้นผ้า-1.5-ซม.25หลา,13312,ริบบิ้นผ้า 1.5 ซม.25หลา,เครื่องเขียน,,N,,,,,,,0.00,,,,N,Y,70.00,,
ริบบิ้นผ้า-1ซม.25หลา,12389,ริบบิ้นผ้า 1ซม.25หลา,เครื่องเขียน,,N,,,,,,,0.00,,,,N,Y,40.00,,
ริบบิ้นผ้า-1ซม.25หลา(1*5),12390,ริบบิ้นผ้า 1ซม.25หลา(1*5),เครื่องเขียน,,N,,,,,,,11.00,,,,N,Y,170.00,,
ริบบิ้นผ้า-2-ซม.25หลา,12391,ริบบิ้นผ้า 2 ซม.25หลา,เครื่องเขียน,,N,,,,,,,0.00,,,,N,Y,80.00,,
ริบบิ้นผ้า-2-ซม.25หลา-(1*5),12392,ริบบิ้นผ้า 2 ซม.25หลา (1*5),เครื่องเขียน,,N,,,,,,,20.00,,,,N,Y,340.00,,
ริบบิ้นผ้า-3-ซม.25หลา,13310,ริบบิ้นผ้า 2.5 ซม.25หลา,เครื่องเขียน,,N,,,,,,,0.00,,,,N,Y,80.00,,
ริบบิ้นผ้า-3-ซม.25หลา-(1*8),13311,ริบบิ้นผ้า 2.5 ซม.25หลา (1*8),เครื่องเขียน,,N,,,,,,,0.00,,,,N,Y,560.00,,
ริบบิ้นผ้า-just-for-you-2.5ซม.-1-ม้วน-ฝาดำ-30ม.,12451,ริบบิ้นผ้า Just for you 2.5ซม. 1 ม้วน ฝาดำ 30ม.,เบ็ดเตล็ด,,N,,,,,,,0.00,,,,N,Y,200.00,,
ริบบิ้นผ้า-just-for-you-2.5ซม.-2-ม.,12452,ริบบิ้นผ้า Just for you 2.5ซม. 2 ม.,เบ็ดเตล็ด,,N,,,,,,,0.00,,,,N,Y,20.00,,
ริบบิ้นผ้า-just-for-you-2.5ซม.-โบว์-ยาว-110cm.,12453,ริบบิ้นผ้า Just for you 2.5ซม. โบว์ ยาว 110cm.,เบ็ดเตล็ด,,N,,,,,,,0.00,,,,N,Y,20.00,,
ริบบิ้นผ้า-just-for-you-2.5ซม.-โบว์-ยาว-110cm.-เส้น-90cm.,12454,ริบบิ้นผ้า Just for you 2.5ซม. โบว์ ยาว 110cm. เส้น 90cm.,เบ็ดเตล็ด,,N,,,,,,,0.00,,,,N,Y,29.00,,
ริบบิ้นผ้าซาติน1.2ซม.-100y,11438,ริบบิ้นผ้าซาติน1.2ซม. 100y,ของตกแต่ง,,N,,,,,,,80.00,,,,N,Y,170.00,,
ริบบิ้นผ้าซาติน1.2ซม.-50y-mtgift,11430,ริบบิ้นผ้าซาติน1.2ซม. 50y MTgift,ของตกแต่ง,,N,,,,,,,0.00,,,,N,Y,90.00,,
ริบบิ้นผ้าซาติน1.2ซม.-แกนกระดาษ,12824,ริบบิ้นผ้าซาติน1.2ซม. แกนกระดาษ,งานฝีมือ,,N,,,,,,,0.00,,,,N,Y,70.00,,
ริบบิ้นผ้าซาติน1.5ซม.-100y,11725,ริบบิ้นผ้าซาติน1.5ซม. 100y,ของตกแต่ง,,N,,,,,,,0.00,,,,N,Y,200.00,,
ริบบิ้นผ้าซาติน2.5ซม.-100y,11724,ริบบิ้นผ้าซาติน2.5ซม. 100y,ของตกแต่ง,,N,,,,,,,0.00,,,,N,Y,300.00,,
ริบบิ้นผ้าซาติน2.5ซม.-50y,13138,ริบบิ้นผ้าซาติน2.5ซม. 50y,งานฝีมือ,,N,,,,,,,36.00,,,,N,Y,150.00,,
ริบบิ้นผ้าซาติน2.5ซม.-50y-mtgift,11429,ริบบิ้นผ้าซาติน2.5ซม. 50y MTgift,ของตกแต่ง,,N,,,,,,,0.00,,,,N,Y,170.00,,
ริบบิ้นผ้าซาติน2.5ซม.-แกนกระดาษ,12400,ริบบิ้นผ้าซาติน2.5ซม. แกนกระดาษ,ของตกแต่ง,,N,,,,,,,0.00,,,,N,Y,180.00,,
ริบบิ้นผ้าซาติน3-ซม.-50y--tw,11767,ริบบิ้นผ้าซาติน3 ซม. 50y  TW,เครื่องเขียน,,N,,,,,,,0.00,R1020300613,,,N,Y,220.00,,
ริบบิ้นผ้าซาติน4-ซม.-100y,12806,ริบบิ้นผ้าซาติน4 ซม. BAILONG 100y,เบ็ดเตล็ด,,N,,,,,,,0.00,6693256231140,,,N,Y,500.00,,
ริบบิ้นผ้าซาตินขอบทอง-2.5-ซม.,11886,ริบบิ้นผ้าซาตินขอบทอง 2.5 ซม.,ของตกแต่ง,,N,,,,,,,24.00,,,,N,Y,120.00,,
ริบบิ้นผ้าซาตินขอบทอง-2.5-ซม.-1,11887,ริบบิ้นผ้าซาตินขอบทอง 2.5 ซม.,ของตกแต่ง,,N,,,,,,,24.00,,,,N,Y,120.00,,
ริบบิ้นผ้าพิมพ์ลาย-1.5ซม.-25-หลา,11888,ริบบิ้นผ้าพิมพ์ลาย 1.5ซม. 25 หลา,ของตกแต่ง,,N,,,,,,,30.00,,,,N,Y,100.00,,
ริบบิ้นผ้าพิมพ์ลาย-ลายจุด-1.5ซม.-25-หลา,12825,ริบบิ้นผ้าพิมพ์ลาย ลายจุด 1.5ซม. 25 หลา,งานฝีมือ,,N,,,,,,,0.00,5000000223947,,,N,Y,100.00,,
ริบบิ้นผ้าแก้วขอบทอง-1.5ซม.,11882,ริบบิ้นผ้าแก้วขอบทอง 1.5ซม.,ของตกแต่ง,,N,,,,,,,25.00,,,,N,Y,80.00,,
ริบบิ้นผ้าแก้วขอบทอง-1ซม.25หลา,11885,ริบบิ้นผ้าแก้วขอบทอง 1ซม.25หลา,ของตกแต่ง,,N,,,,,,,15.00,,,,N,Y,70.00,,
ริบบิ้นผ้าแก้วขอบทอง-2-ซม.25หลา,11884,ริบบิ้นผ้าแก้วขอบทอง 2 ซม.25หลา,ของตกแต่ง,,N,,,,,,,28.00,,,,N,Y,120.00,,
ริบบิ้นผ้าแก้วขอบทอง-2.5ซม.25หลา,11883,ริบบิ้นผ้าแก้วขอบทอง 2.5ซม.25หลา,ของตกแต่ง,,N,,,,,,,36.00,,,,N,Y,150.00,,
ริบบิ้นพับเหรียญ-2.5ซม.,11889,ริบบิ้นพับเหรียญ 2.5ซม.,ของตกแต่ง,,N,,,,,,,0.00,,,,N,Y,29.00,,
ริบบิ้นพับเหรียญ-2.5ซม.-(1*6),11890,ริบบิ้นพับเหรียญ 2.5ซม. (1*6),ของตกแต่ง,,N,,,,,,,0.00,,,,N,Y,150.00,,
ริบบิ้นลวด--100yds,12476,ริบบิ้นลวด  100YDS,เบ็ดเตล็ด,,N,,,,,,,0.00,,,,N,Y,120.00,,
ริบบิ้นลวด-tw-100yds.,12094,ริบบิ้นลวด TW 100YDS.,งานฝีมือ,,N,,,,,,,86.00,,,,N,Y,139.00,,
ริบบิ้นลวด-tw-20yds.,12093,ริบบิ้นลวด TW 20YDS.,งานฝีมือ,,N,,,,,,,25.00,,,,N,Y,39.00,,
ริบบิ้นลวด-จีน-3-ม.,12881,ริบบิ้นลวด จีน 3 ม.,งานฝีมือ,,N,,,,,,,0.00,,,,N,Y,10.00,,
ริบบิ้นห่อเหรียญ-3ซม.,11588,ริบบิ้นห่อเหรียญ 3ซม.,เครื่องเขียน,,N,,,,,,,0.00,,,,N,Y,29.00,,
ริบบิ้นห่อเหรียญ-3ซม.(1x6),11589,ริบบิ้นห่อเหรียญ 3ซม.(1x6),เครื่องเขียน,,N,,,,,,,0.00,,,,N,Y,150.00,,
ลวด-เบอร์18,11225,"ลวด เบอร์ 16,18,20,24",เครื่องมือช่าง,,N,,,,,,,0.00,,,,N,Y,30.00,,
ลวดกำมะหยี่,12662,ลวดกำมะหยี่,งานฝีมือ,,N,,,,,,,0.00,,,,N,Y,1.00,,
ลวดกำมะหยี่-(1*100),12661,ลวดกำมะหยี่ (1*100),งานฝีมือ,,N,,,,,,,0.00,,,,N,Y,75.00,,
